40
1  23  1533151603.547590
600.120214 1647.490776 -0.501631
4  613.702439 1651.496658 1.838000  0.494632 0.594754 1.752000  2.615675
5  614.568769 1603.853013 1.296000  0.524149 0.380106 1.715000  0.153800
6  616.208970 1628.852151 1.462000  0.852699 1.100212 1.975000  2.442897
7  625.071633 1622.115725 0.923000  0.685855 0.785118 1.590000  2.299858
8  641.008120 1644.078708 0.778000  0.282875 0.257931 1.326000  0.464336
9  663.835181 1596.667688 0.730000  1.627467 4.809772 1.481000  -0.605851
10  603.089298 1639.148516 2.204000  0.632364 0.438718 1.929000  -0.848336
11  654.713681 1621.663070 0.403000  0.579071 0.417585 1.348000  -0.617118
12  617.725242 1649.669532 1.771000  0.699737 0.397670 1.761000  2.574408
13  659.517549 1611.897237 0.712000  2.075868 4.920322 1.672000  -1.861218
14  671.205578 1570.369602 1.135000  1.459404 3.414472 1.692000  2.366183
15  624.897538 1620.265696 1.021000  0.601317 0.702502 1.890000  -0.711400
16  611.016483 1641.176895 1.807000  1.640600 4.502694 1.515000  -0.630665
17  640.038904 1643.464609 0.967000  0.414202 0.367757 1.656000  0.572502
18  646.266776 1640.863036 1.081000  0.727006 0.462217 1.717000  -2.320111
19  625.049879 1620.868960 0.863000  0.521064 0.647018 1.622000  2.482464
20  662.163198 1618.142080 0.404000  1.693634 4.512164 1.703000  -2.170181
21  640.852048 1643.119561 0.965000  0.622124 0.278798 1.807000  0.935652
22  630.482989 1636.580934 1.174000  0.551910 0.789057 1.877000  -2.159944
23  630.366936 1631.195590 0.827000  1.904966 4.671305 1.560000  2.408358
24  650.051773 1649.445626 1.070000  0.581593 0.677982 1.817000  0.748180
25  646.659969 1622.433520 0.584000  1.746363 4.778859 1.525000  2.420724
26  647.368268 1603.760854 0.318000  0.179918 0.227347 0.765000  -0.632575
27  632.253793 1650.171721 1.098000  0.592345 0.664638 1.917000  2.479881
28  655.055811 1621.858160 0.625000  0.485518 0.836408 1.711000  -0.698731
29  622.942845 1623.973907 1.014000  0.841351 0.957233 1.794000  2.412106
30  627.060636 1620.008579 0.796000  0.569221 0.412697 1.590000  2.336204
31  674.803011 1580.860252 0.833000  1.511041 4.072104 1.580000  -0.765517
32  671.130106 1604.770382 0.437000  1.830725 4.537101 1.629000  2.487326
33  683.255239 1591.734447 0.669000  2.098991 14.540480 1.400000  2.420957
34  613.675015 1610.935124 1.046000  1.530886 4.175554 1.675000  -2.206173
35  602.922181 1638.531889 2.095000  0.827861 0.713771 1.891000  -0.599650
36  609.233240 1646.351169 2.064000  2.017955 4.924066 1.792000  2.632160
37  651.103204 1603.107968 0.573000  1.837503 4.731410 1.531000  -0.707512
38  625.903758 1620.190638 0.951000  0.568490 0.611778 1.794000  2.363260
39  607.170894 1604.082807 1.535000  1.983251 5.287953 2.042000  -2.303155
40  633.866003 1650.115493 1.173000  0.936504 0.537637 1.917000  2.447229
41  644.351002 1602.921499 0.928000  0.736836 0.687763 1.835000  -0.752704
42  657.904358 1591.504906 0.751000  0.506286 0.727671 1.744000  -0.676694
43  632.456514 1644.425927 0.794000  0.530728 0.685382 1.520000  1.002756
44  631.976501 1650.476441 1.085000  0.484494 0.640739 1.489000  -0.703311
45  693.989325 1583.306959 1.417000  2.668661 7.200843 3.024000  2.490296
46  665.458790 1602.032585 0.738000  1.485374 4.480987 1.539000  2.384662
47  633.640202 1640.142429 1.289000  0.723429 0.729589 1.950000  2.541104
48  625.665935 1619.180799 0.986000  0.653745 0.619412 1.849000  -0.571668
49  654.160074 1594.928501 0.585000  0.832417 0.908181 1.800000  2.421260

11  48  1533151608.548020
635.119301 1622.120959 -0.691399
1  633.076657 1639.464407 1.131000  0.886037 0.542239 1.778000  2.483769
2  607.256945 1636.875163 2.091000  0.716244 0.889578 1.904000  2.529654
3  637.379634 1642.674125 1.186000  0.419450 0.404118 1.725000  3.037413
4  612.484561 1652.466028 1.863000  0.352219 0.711167 1.752000  2.781682
5  615.180628 1604.060472 1.521000  0.457310 0.561484 1.715000  0.238788
6  615.983781 1629.217064 1.471000  0.753997 1.032439 1.975000  2.411519
7  624.451435 1622.273650 0.933000  0.610252 0.616426 1.590000  2.320386
8  640.937078 1643.499764 0.778000  0.415907 0.266553 1.326000  0.251003
9  667.097151 1593.401410 0.776000  2.220739 4.882144 1.481000  -0.717835
10  603.500518 1638.769517 2.154000  0.695904 0.552665 1.929000  -0.677612
11  655.490047 1620.938340 0.428000  0.562573 0.227022 1.348000  -0.748003
12  617.548887 1650.047924 1.796000  0.747748 0.512034 1.761000  2.586580
13  659.369424 1611.473338 0.735000  1.815353 5.281241 1.672000  -1.919049
14  670.322293 1570.632984 1.171000  1.484357 4.179741 1.692000  2.613640
15  625.432488 1619.848101 1.021000  0.640832 0.767515 1.890000  -0.715749
16  613.067228 1639.337479 1.699000  2.064504 4.461959 1.515000  -0.621258
17  640.200734 1643.791412 1.017000  0.528276 0.535487 1.656000  0.547777
18  645.757267 1641.142946 1.081000  0.747129 0.390004 1.717000  -2.368653
19  624.627225 1620.636361 0.913000  0.682023 0.569244 1.622000  2.557090
20  662.384820 1618.418193 0.404000  1.659306 4.291066 1.703000  -2.116409
21  638.152040 1644.014250 0.969000  0.515111 0.574739 1.479000  0.898728
22  640.724450 1643.152466 1.015000  0.694877 0.476380 1.807000  0.838765
23  630.263565 1636.576486 1.174000  0.785003 0.991338 1.877000  -2.131192
24  626.614710 1634.298916 1.002000  1.752573 4.479359 1.560000  2.615653
25  649.733552 1649.693703 1.045000  0.859304 0.891585 1.817000  0.750778
26  646.789396 1622.700249 0.618000  1.900730 4.935762 1.525000  2.439012
27  647.890503 1603.867435 0.343000  0.289203 0.394666 0.765000  -0.667252
28  631.996665 1649.828036 0.900000  0.468744 0.426577 1.917000  2.519940
29  655.792073 1621.592994 0.625000  0.382291 0.584792 1.711000  -0.857086
30  622.549339 1623.751905 1.014000  0.739931 0.944052 1.794000  2.439831
31  626.624438 1620.646671 0.807000  0.399454 0.587318 1.590000  2.345928
32  673.853036 1581.600733 0.883000  1.666814 3.840993 1.580000  -0.745908
33  670.130444 1604.180925 0.437000  1.878363 4.630902 1.629000  2.385173
34  683.846801 1592.304888 0.686000  1.542155 14.336923 1.400000  2.298306
35  613.450986 1611.241908 1.046000  1.607242 4.147349 1.675000  -2.206381
36  603.646555 1637.876431 2.143000  0.785119 0.467634 1.891000  -0.629151
37  604.577913 1649.000218 2.164000  2.016664 5.293515 1.792000  2.615873
38  650.591678 1602.857751 0.618000  1.775669 4.660709 1.531000  -0.709123
39  625.364984 1619.730683 1.026000  0.715041 0.556547 1.794000  2.349881
40  607.283822 1603.237109 1.535000  1.968590 5.102293 2.042000  -2.333081
41  644.467871 1602.530376 0.928000  0.540554 0.823738 1.835000  -0.712311
42  658.194230 1590.560833 0.792000  0.639960 0.723007 1.744000  -0.635660
43  631.969831 1644.540357 0.836000  0.750196 0.833552 1.520000  1.009291
44  694.411869 1581.397194 1.367000  2.688112 6.569387 3.024000  2.487551
45  665.761178 1601.744255 0.738000  1.940661 4.737359 1.539000  2.362009
46  633.289710 1640.292413 1.299000  0.723471 0.694214 1.950000  2.451422
47  626.324351 1618.508214 0.986000  0.528822 0.695401 1.849000  -0.562348
48  654.100283 1595.272292 0.610000  0.742490 0.570097 1.800000  2.386978

12  44  1533151609.047890
638.079084 1619.612347 -0.690220
1  632.408281 1640.045912 1.131000  0.715855 0.884454 1.778000  2.438946
2  606.766326 1637.093057 2.133000  0.645640 0.848045 1.904000  2.511978
3  637.688780 1642.753077 1.186000  0.287220 0.379846 1.725000  2.930693
4  612.148639 1652.242020 1.888000  0.623015 0.680979 1.752000  2.809012
5  615.648135 1629.210794 1.629000  0.838406 1.003626 1.975000  2.386480
6  624.365861 1622.447328 0.961000  0.504070 0.594597 1.590000  2.293438
7  640.868759 1643.508594 0.862000  0.376547 0.436090 1.326000  0.330872
8  671.018131 1619.743732 0.523000  1.897931 3.501601 1.683000  0.996329
9  672.123779 1590.050736 0.922000  1.801290 4.905513 1.481000  -0.723281
10  603.843899 1638.051947 2.104000  1.004420 0.635845 1.929000  -0.559803
11  655.964044 1620.717093 0.453000  0.455216 0.432768 1.348000  -0.695924
12  617.134814 1650.645520 1.821000  0.473702 0.590331 1.761000  2.714912
13  659.221913 1611.476231 0.759000  1.830974 4.890209 1.672000  -1.918037
14  672.131609 1570.734273 1.207000  1.356619 3.684167 1.692000  2.407581
15  626.333246 1619.091861 1.021000  0.584876 0.879527 1.890000  -0.685702
16  614.614043 1639.049498 1.626000  1.755950 4.356891 1.515000  -0.596796
17  640.550089 1644.113155 1.067000  0.453181 0.253848 1.656000  0.495401
18  624.367992 1621.252053 0.963000  0.528797 0.455632 1.622000  2.491829
19  662.885930 1618.225075 0.429000  1.595343 4.355080 1.703000  -2.138679
20  638.627189 1644.934529 0.969000  0.460235 0.288816 1.479000  0.740647
21  640.665423 1643.192974 1.115000  0.673274 0.465003 1.807000  0.872539
22  630.413627 1636.374747 1.174000  0.532266 0.581125 1.877000  -2.110070
23  622.778617 1637.106930 1.177000  1.826176 4.347524 1.560000  2.566986
24  646.567414 1622.189920 0.651000  1.929191 4.872748 1.525000  2.465572
25  647.535445 1603.801154 0.368000  0.257410 0.356306 0.765000  -0.704620
26  656.047141 1621.144892 0.625000  0.608484 0.495079 1.711000  -0.810609
27  622.044920 1623.871230 1.064000  0.615890 0.930098 1.794000  2.402803
28  626.512652 1621.205763 0.818000  0.424284 0.713481 1.590000  2.397238
29  674.070405 1581.651927 0.933000  1.846623 3.474344 1.580000  -0.766235
30  670.159793 1603.948126 0.487000  1.977052 4.737471 1.629000  2.378931
31  684.021075 1592.164302 0.703000  1.263744 15.007468 1.400000  2.362467
32  613.774129 1611.078786 1.046000  1.747618 4.200439 1.675000  -2.245317
33  603.613565 1637.357837 2.093000  0.765304 0.610621 1.891000  -0.506997
34  599.530277 1651.158594 2.264000  2.338781 4.788982 1.792000  2.518402
35  651.217058 1603.031681 0.630000  1.918225 4.668769 1.531000  -0.690793
36  625.112206 1620.667229 1.051000  0.618663 0.733286 1.794000  2.412702
37  645.526236 1601.813904 0.928000  0.713194 0.831848 1.835000  -0.731759
38  659.199011 1589.611626 0.832000  0.707621 0.660692 1.744000  -0.729147
39  631.974901 1644.725745 0.784000  0.670730 0.958232 1.520000  0.987042
40  695.022379 1581.560168 1.517000  2.634885 6.873955 3.024000  2.273493
41  665.012091 1602.125732 0.738000  1.909494 4.682962 1.539000  2.358986
42  632.616744 1640.760584 1.309000  0.737147 0.716483 1.950000  2.531401
43  626.971695 1618.156536 0.986000  0.632973 0.671411 1.849000  -0.559203
44  653.476674 1595.551587 0.635000  0.692597 0.793403 1.800000  2.470673

13  45  1533151609.547766
640.579013 1617.501899 -0.692455
1  632.318075 1640.502562 1.131000  0.700402 0.560394 1.778000  2.442480
2  606.498454 1637.463028 2.175000  0.647089 0.914929 1.904000  2.504314
3  638.143895 1642.813918 1.286000  0.486161 0.479339 1.725000  3.000513
4  611.496219 1651.931264 1.913000  0.468470 0.745915 1.752000  2.742316
5  614.994424 1629.985565 1.671000  0.917319 0.984134 1.975000  2.435905
6  624.187177 1622.890102 0.988000  0.700947 0.781697 1.590000  2.250518
7  641.439844 1643.889475 0.945000  0.286782 0.354007 1.326000  0.324980
8  670.954603 1619.727964 0.523000  1.674351 3.631202 1.683000  1.077163
9  605.074270 1638.072453 2.179000  0.687364 0.881824 1.929000  -0.635240
10  656.045529 1620.063462 0.545000  0.542558 0.579406 1.348000  -0.787168
11  616.443400 1650.332857 1.846000  0.781979 0.625933 1.761000  2.543548
12  658.944859 1611.133186 0.803000  1.943955 5.077501 1.672000  -1.948873
13  672.112267 1570.372204 1.242000  1.458222 3.187590 1.692000  2.461248
14  626.967682 1618.452407 0.996000  0.684251 0.761416 1.890000  -0.613290
15  616.482501 1637.206735 1.551000  1.757072 4.426167 1.515000  -0.689500
16  640.598526 1643.830856 1.117000  0.513586 0.345043 1.656000  0.376293
17  624.173463 1621.256211 1.013000  0.599509 0.424612 1.622000  2.522730
18  662.702737 1618.090971 0.454000  1.805935 4.419013 1.703000  -2.111973
19  638.894088 1644.638013 0.969000  0.373993 0.358257 1.479000  0.723695
20  640.994079 1642.767287 1.115000  0.784809 0.431132 1.807000  0.830013
21  630.888821 1636.281695 1.199000  0.493586 0.734239 1.877000  -2.152105
22  618.708670 1639.703810 1.477000  1.628509 4.407176 1.560000  2.528629
23  646.946963 1622.223970 0.684000  1.737313 4.753535 1.525000  2.471304
24  647.696860 1604.068621 0.393000  0.328963 0.253460 0.765000  -0.616628
25  675.829841 1566.986223 1.436000  1.889386 5.303274 1.998000  2.611761
26  656.610321 1620.754558 0.625000  0.575086 0.554171 1.711000  -0.922344
27  622.175494 1624.429409 1.114000  0.644532 0.862414 1.794000  2.254243
28  626.395336 1621.061913 0.887000  0.415262 0.714927 1.590000  2.413077
29  674.333212 1581.170423 0.983000  1.076664 3.405327 1.580000  -0.886689
30  670.346727 1604.659676 0.537000  1.708886 4.669377 1.629000  2.429819
31  683.363468 1592.373978 0.719000  1.489921 14.302764 1.400000  2.469538
32  604.109920 1636.693701 2.118000  0.468456 0.442505 1.891000  -0.542763
33  650.750395 1603.153957 0.643000  1.762099 4.748982 1.531000  -0.727365
34  625.297844 1620.966423 1.076000  0.669071 0.741957 1.794000  2.427011
35  665.616861 1622.398006 0.597000  1.599843 3.843692 1.726000  -2.003883
36  645.891766 1601.506230 0.928000  0.794356 0.742125 1.835000  -0.659918
37  660.344864 1589.843920 0.873000  0.681593 0.995159 1.744000  -0.710144
38  631.994053 1644.492665 0.732000  0.762560 0.671744 1.520000  0.981733
39  695.069514 1581.771337 1.567000  2.638820 6.253264 3.024000  2.448804
40  664.895142 1602.426245 0.738000  1.867793 4.619724 1.539000  2.467712
41  632.592981 1640.767810 1.319000  0.799133 0.606563 1.950000  2.517561
42  703.560749 1555.999925 1.205000  2.012317 4.242651 1.955000  -0.797336
43  627.834776 1618.117913 0.986000  0.730972 0.695129 1.849000  -0.498274
44  653.195009 1595.808127 0.660000  0.843195 0.629526 1.800000  2.437501
45  675.150927 1599.330006 0.970000  1.713801 4.723798 1.960000  2.451899

14  48  1533151609.947025
642.174387 1616.144370 -0.694366
1  631.916840 1640.183784 1.131000  0.601658 0.494064 1.778000  2.514614
2  605.543655 1637.727405 2.291000  0.698683 0.937808 1.904000  2.512955
3  638.075261 1642.886191 1.136000  0.412030 0.476167 1.725000  2.880121
4  674.878449 1564.619844 1.623000  1.912070 4.772181 2.000000  2.348552
5  610.872317 1652.883575 1.938000  0.456938 1.000789 1.752000  2.763847
6  670.420443 1613.814308 0.501000  0.556645 0.998852 1.187000  2.546790
7  614.414440 1630.681990 1.712000  0.774367 1.159386 1.975000  2.414838
8  624.048828 1623.028867 1.015000  0.784140 0.805112 1.590000  2.213616
9  641.278322 1643.708369 1.028000  0.205440 0.319170 1.326000  0.294784
10  670.976039 1620.028520 0.523000  1.767629 3.416579 1.683000  1.016437
11  605.845221 1637.112209 2.104000  0.205161 0.532463 1.929000  -0.753958
12  656.409728 1619.911268 0.536000  0.577733 0.696231 1.348000  -0.873116
13  615.441858 1650.829774 1.871000  0.576925 0.598752 1.761000  2.582227
14  658.787484 1610.930685 0.848000  2.122403 4.855604 1.672000  -1.851830
15  671.961076 1570.565992 1.278000  1.582943 3.744740 1.692000  2.306415
16  627.182489 1618.413451 0.971000  0.803178 0.850343 1.890000  -0.519369
17  616.461194 1637.408212 1.526000  1.946933 4.609491 1.515000  -0.597243
18  640.650174 1643.610082 1.117000  0.615549 0.448280 1.656000  0.351301
19  623.753201 1621.504031 1.046000  0.498053 0.700118 1.622000  2.512832
20  662.230821 1618.390371 0.479000  1.811954 4.443327 1.703000  -2.141653
21  639.112381 1644.580932 0.969000  0.427204 0.358687 1.479000  0.637378
22  640.758489 1642.990190 1.165000  0.603852 0.370569 1.807000  0.901616
23  630.819934 1636.367425 1.124000  0.669537 0.773072 1.877000  -2.244681
24  615.880197 1641.623730 1.777000  1.991516 4.664294 1.560000  2.583618
25  646.964239 1621.991530 0.697000  1.878832 4.934480 1.525000  2.445649
26  647.957774 1603.868689 0.393000  0.456158 0.284203 0.765000  -0.600348
27  676.158100 1568.012038 1.436000  1.601323 4.824353 1.998000  2.444504
28  656.709350 1620.233943 0.625000  0.531221 0.631580 1.711000  -0.973646
29  621.899668 1624.588643 1.164000  0.687656 0.808598 1.794000  2.248306
30  625.557332 1621.699123 0.956000  0.444184 0.509853 1.590000  2.495373
31  673.034337 1581.636469 0.983000  2.029372 3.429258 1.580000  -0.731642
32  670.300377 1604.407593 0.537000  1.830210 4.764240 1.629000  2.424528
33  683.255519 1591.508589 0.757000  1.577796 14.428341 1.400000  2.395001
34  604.635276 1637.152578 2.143000  0.861634 0.380812 1.891000  -0.533867
35  650.900507 1603.131833 0.655000  1.854419 4.889714 1.531000  -0.680804
36  625.106386 1620.505455 1.126000  0.727944 0.682850 1.794000  2.416004
37  665.614300 1621.833797 0.597000  1.662377 3.689655 1.726000  -2.081407
38  646.441562 1601.141241 0.928000  0.748009 0.849429 1.835000  -0.695187
39  660.599546 1589.043798 0.850000  0.575303 0.746649 1.744000  -0.673308
40  632.101656 1644.878211 0.732000  0.946742 0.814183 1.520000  1.033760
41  694.284905 1581.083709 1.517000  2.432073 6.876352 3.024000  2.396541
42  659.451977 1585.643517 1.086000  1.742132 4.149839 1.673000  -0.690444
43  664.579918 1602.730104 0.767000  1.754024 4.696189 1.539000  2.444107
44  631.894262 1641.487033 1.354000  0.614055 0.903942 1.950000  2.547154
45  703.383449 1555.055190 1.330000  1.852457 4.442880 1.955000  -0.519648
46  628.054596 1617.276017 0.986000  0.697819 0.677036 1.849000  -0.684680
47  652.411263 1596.555509 0.635000  0.676652 0.856784 1.800000  2.518745
48  674.787254 1599.683638 1.020000  1.942768 4.760954 1.960000  2.277338

15  49  1533151610.446899
643.722203 1614.836481 -0.693927
1  631.115257 1640.846768 1.131000  0.600538 0.749359 1.778000  2.485259
2  605.281318 1637.816402 2.283000  0.460798 0.880647 1.904000  2.431899
3  674.600041 1564.323281 1.613000  2.134350 5.333411 2.000000  2.606040
4  610.486714 1653.562692 1.988000  0.945422 0.822409 1.752000  2.748931
5  670.549961 1614.385697 0.526000  0.621970 0.891442 1.187000  2.547221
6  613.628177 1631.141482 1.754000  0.659002 1.020743 1.975000  2.374329
7  624.040258 1623.332525 1.042000  0.812355 0.708178 1.590000  2.126479
8  641.405317 1643.977086 1.028000  0.387935 0.229391 1.326000  0.075874
9  670.436513 1620.249756 0.523000  1.647723 3.509064 1.683000  1.121726
10  605.053290 1637.040414 2.117000  0.716587 0.411636 1.929000  -0.660137
11  656.768619 1619.405264 0.528000  0.489299 0.530214 1.348000  -1.073202
12  673.288914 1624.672198 0.612000  1.775405 4.180721 1.697000  1.051447
13  615.317308 1651.105547 1.896000  0.445286 0.226713 1.761000  2.646716
14  658.462212 1609.412843 0.892000  2.008396 4.999965 1.672000  -1.896011
15  671.709535 1569.845941 1.314000  1.648160 4.097529 1.692000  2.387972
16  627.843269 1618.007505 0.963000  0.617189 0.821609 1.890000  -0.555927
17  617.915345 1636.418594 1.409000  1.603574 4.353730 1.515000  -0.625183
18  640.462344 1643.640707 1.167000  0.450454 0.431056 1.656000  0.213868
19  668.576069 1610.053463 0.595000  0.589784 1.072782 1.666000  2.567194
20  623.467449 1622.352862 1.080000  0.656865 0.594793 1.622000  2.450158
21  662.433650 1618.014128 0.504000  1.581905 4.312079 1.703000  -2.147682
22  641.059914 1643.220065 1.215000  0.467035 0.411785 1.807000  0.854585
23  630.502257 1636.166944 1.124000  0.566761 0.701945 1.877000  -2.229188
24  610.794193 1644.049758 1.952000  1.725191 4.343901 1.560000  2.585821
25  646.606412 1622.471114 0.709000  1.854415 4.719918 1.525000  2.441915
26  647.512659 1603.929762 0.393000  0.435661 0.435390 0.765000  -0.616109
27  668.405556 1609.447502 0.620000  0.551087 0.656707 1.763000  2.478340
28  675.852797 1565.930659 1.461000  2.181399 5.156124 1.998000  2.303422
29  657.000669 1619.859241 0.625000  0.676619 0.565117 1.711000  -1.042348
30  621.773071 1624.637427 1.214000  0.813335 0.789185 1.794000  2.195597
31  625.261937 1621.906296 0.951000  0.416874 0.552212 1.590000  2.518730
32  674.001890 1582.158578 0.983000  1.579491 3.429790 1.580000  -0.696844
33  670.142739 1604.510556 0.537000  1.725527 4.347696 1.629000  2.453811
34  683.932951 1591.126437 0.794000  1.611734 14.242193 1.400000  2.402775
35  605.279013 1636.530873 2.143000  0.838096 0.656897 1.891000  -0.636623
36  651.090569 1602.957249 0.668000  1.781422 4.746190 1.531000  -0.699805
37  624.958342 1621.458407 1.151000  0.576834 0.575735 1.794000  2.362687
38  665.535832 1621.626007 0.597000  1.545499 3.920263 1.726000  -2.026237
39  646.820361 1600.760051 0.928000  0.835456 0.825915 1.835000  -0.767119
40  661.453450 1588.507488 0.883000  0.706243 0.527092 1.744000  -0.768875
41  632.025508 1644.590649 0.732000  0.687053 0.889017 1.520000  0.927002
42  695.862561 1581.104698 1.517000  2.532483 6.051451 3.024000  2.430026
43  658.885348 1585.387051 1.086000  1.742836 4.302958 1.673000  -0.720398
44  665.180051 1602.777291 0.796000  1.749535 4.769310 1.539000  2.342932
45  631.764318 1641.404086 1.389000  0.634652 0.747894 1.950000  2.616551
46  703.924958 1557.019548 1.305000  1.752294 3.671455 1.955000  -0.701059
47  628.762350 1617.265695 1.011000  0.786981 0.771218 1.849000  -0.626205
48  651.800307 1597.042745 0.610000  0.806232 0.848477 1.800000  2.506037
49  674.824343 1599.793264 0.970000  2.085559 4.602757 1.960000  2.449869

16  50  1533151610.946785
644.802861 1613.919417 -0.693541
1  630.623127 1640.945267 1.331000  0.635056 0.550428 1.778000  2.482184
2  605.029436 1638.096621 2.275000  0.849957 1.049264 1.904000  2.604597
3  675.127790 1564.183361 1.603000  1.622737 5.238963 2.000000  2.470122
4  609.325715 1652.603898 2.038000  0.516798 0.832178 1.752000  2.806919
5  670.639878 1614.439299 0.551000  0.364979 0.951142 1.187000  2.540252
6  613.164017 1631.103918 1.862000  0.822457 0.636696 1.975000  2.431029
7  623.510549 1623.829994 1.069000  0.578902 0.537604 1.590000  2.174547
8  641.325901 1643.526395 1.028000  0.403360 0.308858 1.326000  -0.297128
9  670.554978 1620.295655 0.523000  1.708826 3.806321 1.683000  1.077348
10  605.595610 1636.998844 2.129000  0.396634 0.661692 1.929000  -0.498351
11  657.226105 1619.307838 0.520000  0.434864 0.503818 1.348000  -0.967623
12  673.642154 1624.729851 0.612000  1.851338 3.811592 1.697000  1.049398
13  615.231905 1650.717937 1.921000  0.586200 0.914887 1.761000  2.635745
14  658.455306 1609.304389 0.937000  1.997671 5.027314 1.672000  -1.864395
15  670.990728 1570.825983 1.349000  1.215829 4.162780 1.692000  2.426409
16  628.511037 1617.237787 0.955000  0.731772 0.654099 1.890000  -0.568858
17  618.906332 1635.426586 1.368000  2.001175 4.575957 1.515000  -0.560861
18  640.434676 1643.748925 1.017000  0.433836 0.453789 1.656000  0.173942
19  668.014940 1610.548177 0.695000  0.621289 0.874608 1.666000  2.544696
20  623.658621 1621.946971 1.113000  0.555341 0.392183 1.622000  2.450874
21  662.178806 1618.104759 0.529000  1.727871 4.410813 1.703000  -2.111584
22  641.027029 1642.724992 1.065000  0.561602 0.422313 1.807000  0.827176
23  630.452119 1635.794750 1.299000  0.802905 0.803249 1.877000  -2.143943
24  606.540581 1647.625911 2.127000  2.054094 4.523941 1.560000  2.658849
25  646.977293 1622.120894 0.722000  1.788200 4.796519 1.525000  2.470718
26  647.518091 1603.758703 0.393000  0.269994 0.236419 0.765000  -0.715984
27  667.918025 1609.911697 0.670000  0.437594 0.796579 1.763000  2.453657
28  675.267411 1567.151692 1.486000  2.301245 5.104286 1.998000  2.500132
29  657.494248 1619.328743 0.625000  0.500901 0.856785 1.711000  -1.067120
30  621.898750 1624.787222 1.264000  0.532921 0.927468 1.794000  2.168093
31  624.827204 1621.999210 0.962000  0.566364 0.585934 1.590000  2.527247
32  674.159443 1581.967517 0.983000  1.572740 3.358904 1.580000  -0.781908
33  670.073118 1604.742846 0.537000  1.795591 4.816380 1.629000  2.438555
34  683.986772 1592.382780 0.832000  1.445263 14.656193 1.400000  2.466183
35  605.861382 1636.065480 2.143000  0.776484 0.832031 1.891000  -0.596761
36  651.198689 1603.374128 0.705000  1.754388 4.761973 1.531000  -0.630237
37  624.256674 1621.066776 1.176000  0.419942 0.803573 1.794000  2.342993
38  671.120084 1579.040346 0.957000  0.796098 1.715248 1.343000  -0.977957
39  665.728887 1621.601242 0.597000  1.746046 3.962424 1.726000  -2.102637
40  647.212717 1600.303183 0.928000  0.848544 0.817243 1.835000  -0.644568
41  662.167867 1587.908260 0.916000  0.612656 0.677672 1.744000  -0.722618
42  632.028213 1644.772267 0.752000  0.592186 0.796644 1.520000  0.927862
43  695.739003 1581.922360 1.567000  2.435691 7.039329 3.024000  2.602535
44  659.303061 1585.372083 1.086000  1.671213 4.406502 1.673000  -0.725301
45  664.903708 1602.528374 0.825000  1.737990 4.426733 1.539000  2.397198
46  630.993376 1641.429032 1.424000  0.740861 0.718391 1.950000  2.595440
47  703.260191 1555.032336 1.430000  2.178618 4.233929 1.955000  -0.494775
48  629.207630 1616.806262 1.036000  0.656930 0.696730 1.849000  -0.704317
49  651.264820 1597.452771 0.585000  0.678582 0.842879 1.800000  2.439083
50  675.034204 1599.481368 0.970000  1.922951 4.813787 1.960000  2.356289

17  49  1533151611.446636
645.504648 1613.322393 -0.693044
1  630.240240 1641.380531 1.331000  0.622000 0.608233 1.778000  2.557050
2  604.121936 1638.207092 2.266000  0.597120 0.831061 1.904000  2.604005
3  674.924737 1564.407505 1.593000  1.324537 5.089290 2.000000  2.446344
4  670.667115 1614.150807 0.576000  0.621986 1.022917 1.187000  2.581161
5  612.800503 1632.317190 1.958000  0.745289 1.004079 1.975000  2.389739
6  623.137967 1624.049897 1.130000  0.455592 0.735778 1.590000  2.126558
7  641.401300 1643.373237 0.828000  0.242028 0.305116 1.326000  -0.305806
8  670.539191 1619.665549 0.523000  1.677821 3.646486 1.683000  1.042511
9  606.192116 1637.135841 2.142000  0.551507 0.681490 1.929000  -0.702255
10  656.948929 1618.496008 0.511000  0.395849 0.645253 1.348000  -0.939848
11  673.357951 1624.980947 0.612000  1.807651 3.962195 1.697000  1.043669
12  615.481670 1651.580281 1.946000  0.730820 0.425903 1.761000  2.497456
13  658.227280 1607.187222 0.937000  1.922125 5.169480 1.672000  -1.691136
14  670.908152 1570.360885 1.385000  1.173111 3.686070 1.692000  2.489483
15  629.157653 1617.210826 0.946000  0.564405 0.737221 1.890000  -0.703630
16  619.730680 1634.572279 1.326000  1.773388 4.589733 1.515000  -0.652746
17  640.636237 1643.492499 0.967000  0.548908 0.382993 1.656000  0.224884
18  667.266162 1611.086771 0.745000  0.712897 1.105936 1.666000  2.543084
19  622.740315 1622.813273 1.142000  0.570080 0.455172 1.622000  2.295130
20  661.891975 1617.618839 0.554000  1.826501 4.124215 1.703000  -2.156682
21  640.988960 1643.465900 1.065000  0.626319 0.312624 1.807000  0.850034
22  630.384097 1635.521522 1.274000  0.572772 0.634771 1.877000  -2.098843
23  646.358884 1622.074944 0.734000  1.867690 5.031822 1.525000  2.375306
24  647.833736 1603.682667 0.393000  0.226413 0.189615 0.765000  -0.637293
25  667.714274 1610.265130 0.720000  0.503944 0.741335 1.763000  2.492687
26  675.918599 1566.655164 1.582000  2.156445 4.794212 1.998000  2.434197
27  657.768284 1618.844431 0.700000  0.464387 0.540040 1.711000  -1.093800
28  621.425596 1625.615674 1.289000  0.819244 0.810547 1.794000  1.694400
